"legis.names","mean.x","vars.x","party","session"
"郭俊銘",-1.64509814339982,0.00103835653780161,"D","6th Session"
"郭林勇",-0.802391753824692,0.00103835653780161,"T","6th Session"
"郭榮宗",-1.39556477441193,0.00103835653780161,"D","6th Session"
"郭正亮",-1.62203517483996,0.00103835653780161,"D","6th Session"
"郭玟成",-1.43208754976492,0.00103835653780161,"D","6th Session"
"郭素春",1.28665370896569,0.00103835653780161,"K","6th Session"
"鄭國忠",-1.57868905710614,0.00103835653780161,"D","6th Session"
"鄭朝明",-1.39623900394341,0.00103835653780161,"D","6th Session"
"鄭運鵬",-1.63788902875937,0.00103835653780161,"D","6th Session"
"鄭金玲",0.996015642674028,0.00103835653780161,"P","6th Session"
"鍾榮吉",1.13492884334518,0.00103835653780161,"P","6th Session"
"鍾紹和",1.05184077700826,0.00103835653780161,"P","6th Session"
"陳宗仁",-0.420264732743095,0.00103835653780161,"D","6th Session"
"陳志彬",1.01461733219116,0.00103835653780161,"P","6th Session"
"陳憲中",-1.42401691463192,0.00103835653780161,"D","6th Session"
"陳啟昱",-1.63721336713888,0.00103835653780161,"D","6th Session"
"陳明真",-1.38508403158595,0.00103835653780161,"D","6th Session"
"陳景峻",-1.24049258371616,0.00103835653780161,"D","6th Session"
"陳朝容",1.00785113649419,0.00103835653780161,"P","6th Session"
"陳朝龍",-1.64108717199597,0.00103835653780161,"D","6th Session"
"陳杰",1.27879385754107,0.00103835653780161,"K","6th Session"
"陳東榮",-1.12285575872329,0.00103835653780161,"D","6th Session"
"陳根德",1.11326853505351,0.00103835653780161,"K","6th Session"
"陳瑩",-1.46491519712969,0.00103835653780161,"D","6th Session"
"陳秀卿",1.13848696940946,0.00103835653780161,"K","6th Session"
"陳秀恵",-1.5101623783044,0.00103835653780161,"D","6th Session"
"陳秀惠",-0.309317173862279,0.00103835653780161,NA,"6th Session"
"陳進丁",0.909606474846279,0.00103835653780161,"N","6th Session"
"陳重信",-1.55104756085782,0.00103835653780161,"D","6th Session"
"陳金德",-1.37258843758296,0.00103835653780161,"D","6th Session"
"陳銀河",-0.823036918422408,0.00103835653780161,"T","6th Session"
"雷倩",1.22074788825491,0.00103835653780161,"K","6th Session"
"章仁香",1.19846708244582,0.00103835653780161,"K","6th Session"
"顏文章",-1.61134891966921,0.00103835653780161,"D","6th Session"
"顏清標",1.09770753138447,0.00103835653780161,"N","6th Session"
"顧崇廉",0.866030130259245,0.00103835653780161,"P","6th Session"
"馮定國",1.23647715448723,0.00103835653780161,"P","6th Session"
"高建智",-1.43242303412424,0.00103835653780161,"D","6th Session"
"高志鵬",-1.30650598749975,0.00103835653780161,"D","6th Session"
"高思博",1.12907911070202,0.00103835653780161,"P","6th Session"
"高金素梅",1.03861305106146,0.00103835653780161,"N","6th Session"
"魏明谷",-1.47635826029108,0.00103835653780161,"D","6th Session"
"黃偉哲",-1.86322077936495,0.00103835653780161,"D","6th Session"
"黃健庭",1.28077949021843,0.00103835653780161,"K","6th Session"
"黃劍輝",-1.20594145586173,0.00103835653780161,"D","6th Session"
"黃宗源",-0.836496685525895,0.00103835653780161,"T","6th Session"
"黃德福",1.14068327438421,0.00103835653780161,"K","6th Session"
"黃志雄",1.1419947398784,0.00103835653780161,"K","6th Session"
"黃政哲",-0.818600403931252,0.00103835653780161,"T","6th Session"
"黃敏惠",0.783705650486841,0.00103835653780161,"K","6th Session"
"黃昭輝",-1.62670106185981,0.00103835653780161,"D","6th Session"
"黃昭順",1.29363260200003,0.00103835653780161,"K","6th Session"
"黃淑英",-1.63891989211774,0.00103835653780161,"D","6th Session"
"黃義交",1.2328801793696,0.00103835653780161,"P","6th Session"
"黃良華",0.243243645572785,0.00103835653780161,"K","6th Session"
"黃誠",-1.2758057348552,0.00103835653780161,"D","6th Session"
"黃適卓",-0.858809140740598,0.00103835653780161,"T","6th Session"
" 劉建國",-0.642680837037582,0.00100540113027576,NA,"7th Session"
"#REF!",-0.676413602992644,0.00100540113027576,NA,"7th Session"
"丁守中",1.61112250790926,0.00100540113027576,"K","7th Session"
"余天",-3.08521033770157,0.00100540113027576,"D","7th Session"
"余政道",-2.9414138457114,0.00100540113027576,"D","7th Session"
"侯彩鳳",1.68275647637238,0.00100540113027576,"K","7th Session"
"傅崐萁",0.827548425728528,0.00100540113027576,"K","7th Session"
"劉建國",-3.15665266809644,0.00100540113027576,"K","7th Session"
"劉盛良",1.77661424067067,0.00100540113027576,"K","7th Session"
"劉銓忠",-0.0587573832076632,0.00100540113027576,"K","7th Session"
"吳志揚",1.06429508907046,0.00100540113027576,"K","7th Session"
"吳志揚　",-0.617255794718604,0.00100540113027576,NA,"7th Session"
"吳敦義",1.00549007830402,0.00100540113027576,"K","7th Session"
"吳清池",1.73458859916655,0.00100540113027576,"K","7th Session"
"吳育昇",1.58972081733666,0.00100540113027576,"K","7th Session"
"呂學樟",1.68560319228604,0.00100540113027576,"K","7th Session"
"周守訓",1.41258899913203,0.00100540113027576,"K","7th Session"
"孔文吉",1.70035699862948,0.00100540113027576,"K","7th Session"
"孫大千",1.47853556946817,0.00100540113027576,"K","7th Session"
"帥化民",1.6331815274858,0.00100540113027576,"K","7th Session"
"康世儒",-0.310341803708194,0.00100540113027576,"K","7th Session"
"廖國棟",1.60296747896006,0.00100540113027576,"K","7th Session"
"廖婉汝",1.72531382000268,0.00100540113027576,"K","7th Session"
"廖正井",0.948216050661633,0.00100540113027576,"K","7th Session"
"張嘉郡",0.984314977711529,0.00100540113027576,"K","7th Session"
"張慶忠",1.70542317690904,0.00100540113027576,"K","7th Session"
"張碩文",1.09637868782406,0.00100540113027576,"K","7th Session"
"張花冠",-2.40966687068487,0.00100540113027576,"D","7th Session"
"張顯耀",1.70773865932425,0.00100540113027576,"K","7th Session"
"彭紹瑾",-2.6106282498397,0.00100540113027576,"K","7th Session"
"徐中雄",1.35653293074952,0.00100540113027576,"K","7th Session"
"徐少萍",1.76786684047053,0.00100540113027576,"K","7th Session"
"徐耀昌",1.71772214844351,0.00100540113027576,"K","7th Session"
"曹爾忠",1.72179332284484,0.00100540113027576,"K","7th Session"
"曾永權",1.22695056937685,0.00100540113027576,"K","7th Session"
"朱鳳芝",1.57728363236243,0.00100540113027576,"K","7th Session"
"李乙廷",0.436761100105563,0.00100540113027576,"K","7th Session"
"李俊毅",-3.81101575002573,0.00100540113027576,"D","7th Session"
"李嘉進",1.05604867515425,0.00100540113027576,"K","7th Session"
"李復興",1.69320457380026,0.00100540113027576,"K","7th Session"
"李慶安",0.392157989593094,0.00100540113027576,"K","7th Session"
"李慶華",1.64160208814061,0.00100540113027576,"K","7th Session"
"李明星",1.65808454878388,0.00100540113027576,"K","7th Session"
"李紀珠",-0.642680837037582,0.00100540113027576,"K","7th Session"
"李鴻鈞",1.64823010817414,0.00100540113027576,"K","7th Session"
"林岱樺",-2.21278792728718,0.00100540113027576,"D","7th Session"
"林建榮",1.51752411575009,0.00100540113027576,"K","7th Session"
"林德福",1.78324615089461,0.00100540113027576,"K","7th Session"
"林明溱",1.61463175963327,0.00100540113027576,"K","7th Session"
"林正二",1.49029352981437,0.00100540113027576,"K","7th Session"
"林淑芬",-3.01581956445783,0.00100540113027576,"D","7th Session"
"林滄敏",1.71387968435199,0.00100540113027576,"K","7th Session"
"林炳坤",0.639950068840585,0.00100540113027576,"N","7th Session"
"林益世",1.8127801469495,0.00100540113027576,"K","7th Session"
"林郁方",1.68496145449478,0.00100540113027576,"K","7th Session"
"林鴻池",1.78092824949492,0.00100540113027576,"K","7th Session"
"柯建銘",-3.104844448916,0.00100540113027576,"D","7th Session"
"楊仁福",1.69662407490641,0.00100540113027576,"K","7th Session"
"楊瓊瓔",1.5526774511929,0.00100540113027576,"K","7th Session"
"楊麗環",1.62550625366406,0.00100540113027576,"K","7th Session"
"江玲君",1.55117788942876,0.00100540113027576,"K","7th Session"
"江義雄",1.67738514955235,0.00100540113027576,"K","7th Session"
"江連福",0.942460629972287,0.00100540113027576,"K","7th Session"
"洪秀柱",1.75913637452146,0.00100540113027576,"K","7th Session"
"涂醒哲",-3.04762450152834,0.00100540113027576,"D","7th Session"
"潘孟安",-3.08530742460432,0.00100540113027576,"D","7th Session"
"潘維剛",1.78019005123422,0.00100540113027576,"K","7th Session"
"王幸男",-3.06563361637657,0.00100540113027576,"D","7th Session"
"王幸男　",-0.675817318009174,0.00100540113027576,NA,"7th Session"
"王廷升",1.26729371310511,0.00100540113027576,"K","7th Session"
"王進士",1.54495453500639,0.00100540113027576,"K","7th Session"
"王金平",-0.642680837037582,0.00100540113027576,"K","7th Session"
"田秋堇",-3.14528280404005,0.00100540113027576,"D","7th Session"
"盧嘉辰",1.77391124345264,0.00100540113027576,"K","7th Session"
"盧秀燕",1.50099223371069,0.00100540113027576,"K","7th Session"
"管碧玲",-2.99803427915652,0.00100540113027576,"D","7th Session"
"簡東明",1.7332190305581,0.00100540113027576,"K","7th Session"
"簡肇棟",-2.48580622812737,0.00100540113027576,"K","7th Session"
"紀國棟",1.72476715522709,0.00100540113027576,"K","7th Session"
"羅明才",1.70598444957472,0.00100540113027576,"K","7th Session"
"羅淑蕾",1.76947452290013,0.00100540113027576,"K","7th Session"
"翁重鈞",1.28439526981215,0.00100540113027576,"K","7th Session"
"翁金珠",-3.04766578690481,0.00100540113027576,"D","7th Session"
"葉宜津",-3.06030799548528,0.00100540113027576,"D","7th Session"
"蔡同榮",-3.84090042373729,0.00100540113027576,"D","7th Session"
"蔡同榮　",-0.642680837037582,0.00100540113027576,NA,"7th Session"
"蔡正元",1.5698303087487,0.00100540113027576,"K","7th Session"
"蔡煌瑯",-3.07079123094716,0.00100540113027576,"D","7th Session"
"蔡錦隆",1.57615122274576,0.00100540113027576,"K","7th Session"
"蔣乃辛",1.67491615695962,0.00100540113027576,"K","7th Session"
"蔣孝嚴",1.48335544896077,0.00100540113027576,"K","7th Session"
"蕭景田",1.51887258613029,0.00100540113027576,"K","7th Session"
"薛凌",-3.12653641333543,0.00100540113027576,"D","7th Session"
"蘇震清",-3.05523476558389,0.00100540113027576,"D","7th Session"
"許添財",-2.20957381234808,0.00100540113027576,"K","7th Session"
"許舒博",1.30425595165541,0.00100540113027576,"K","7th Session"
"謝國樑",1.49410274911935,0.00100540113027576,"K","7th Session"
"費鴻泰",1.7444051971787,0.00100540113027576,"K","7th Session"
"賴坤成",-2.63772104045945,0.00100540113027576,"K","7th Session"
"賴士葆",1.79368017023969,0.00100540113027576,"K","7th Session"
"賴清德",-2.91162796929577,0.00100540113027576,"D","7th Session"
"趙麗雲",1.76449363086709,0.00100540113027576,"K","7th Session"
"邱毅",1.46697395357873,0.00100540113027576,"K","7th Session"
"邱議瑩",-3.03663982405792,0.00100540113027576,"D","7th Session"
"邱鏡淳",0.86324438043916,0.00100540113027576,"K","7th Session"
"郭榮宗",-2.50617956738002,0.00100540113027576,"K","7th Session"
"郭玟成",-3.08982328104331,0.00100540113027576,"D","7th Session"
"郭素春",1.75227985233866,0.00100540113027576,"K","7th Session"
"鄭汝芬",1.72958869482718,0.00100540113027576,"K","7th Session"
"鄭金玲",1.76013538826825,0.00100540113027576,"K","7th Session"
"鄭麗文",1.6483508105105,0.00100540113027576,"K","7th Session"
"鍾紹和",1.55045000872234,0.00100540113027576,"K","7th Session"
"陳 杰",-0.580589531927746,0.00100540113027576,NA,"7th Session"
"陳亭妃",-3.08577213374676,0.00100540113027576,"D","7th Session"
"陳啟昱",-2.97631106861754,0.00100540113027576,"D","7th Session"
"陳明文",-2.56027990399679,0.00100540113027576,"K","7th Session"
"陳杰",1.7612399944812,0.00100540113027576,"K","7th Session"
"陳杰　",-0.620320732088897,0.00100540113027576,NA,"7th Session"
"陳根德",1.57035747364598,0.00100540113027576,"K","7th Session"
"陳淑慧",1.66614104542143,0.00100540113027576,"K","7th Session"
"陳瑩",-3.31262697875387,0.00100540113027576,"D","7th Session"
"陳福海",0.737108415008599,0.00100540113027576,"N","7th Session"
"陳秀卿",1.20660864376185,0.00100540113027576,"K","7th Session"
"陳節如",-3.12532632563239,0.00100540113027576,"D","7th Session"
"顏清標",0.653480345813239,0.00100540113027576,"N","7th Session"
"馬文君",1.41172562629286,0.00100540113027576,"K","7th Session"
"高志鵬",-3.08056367435578,0.00100540113027576,"D","7th Session"
"高金素梅",0.236637428851305,0.00100540113027576,"N","7th Session"
"黃仁杼",-2.60559621055772,0.00100540113027576,"K","7th Session"
"黃偉哲",-3.79485589116646,0.00100540113027576,"D","7th Session"
"黃健庭",1.05237220878729,0.00100540113027576,"K","7th Session"
"黃志雄",1.63999855258416,0.00100540113027576,"K","7th Session"
"黃昭順",1.42129840765357,0.00100540113027576,"K","7th Session"
"黃淑英",-3.29889621890186,0.00100540113027576,"D","7th Session"
"黃義交",1.6733112172283,0.00100540113027576,"K","7th Session"
"丁守中",0.581671842289684,0.00023968609989856,"K","8th Session"
"何欣純",-1.32143371100854,0.00023968609989856,"D","8th Session"
"劉建國",-1.16927677972988,0.00023968609989856,"D","8th Session"
"劉櫂豪",-1.19967682082198,0.00023968609989856,"D","8th Session"
"吳宜臻",-1.28226405318874,0.00023968609989856,"D","8th Session"
"吳秉叡",-1.28618003240722,0.00023968609989856,"D","8th Session"
"吳育仁",0.947410398934587,0.00023968609989856,"K","8th Session"
"吳育昇",0.947751046047487,0.00023968609989856,"K","8th Session"
"呂學樟",0.944413621216564,0.00023968609989856,"K","8th Session"
"呂玉玲",0.892300237953944,0.00023968609989856,"K","8th Session"
"周倪安",-1.52081286421767,0.00023968609989856,"K","8th Session"
"姚文智",-1.19263964055349,0.00023968609989856,"D","8th Session"
"孔文吉",0.770612736750943,0.00023968609989856,"K","8th Session"
"孫大千",0.846459254180415,0.00023968609989856,"K","8th Session"
"尤美女",-1.37417073035049,0.00023968609989856,"D","8th Session"
"廖國棟",0.880717483903252,0.00023968609989856,"K","8th Session"
"廖正井",0.84613071048921,0.00023968609989856,"K","8th Session"
"張嘉郡",0.874606168563332,0.00023968609989856,"K","8th Session"
"張慶忠",0.947167317780756,0.00023968609989856,"K","8th Session"
"張曉風",-0.606478740074554,0.00023968609989856,"P","8th Session"
"徐少萍",0.946570484983994,0.00023968609989856,"K","8th Session"
"徐志榮",0.572981590677727,0.00023968609989856,"K","8th Session"
"徐欣瑩",0.833715859374039,0.00023968609989856,"K","8th Session"
"徐耀昌",0.907002315149177,0.00023968609989856,"K","8th Session"
"曾巨威",0.941215577300175,0.00023968609989856,"K","8th Session"
"李俊俋",-1.21312653090972,0.00023968609989856,"D","8th Session"
"李慶華",0.606910831777881,0.00023968609989856,"K","8th Session"
"李應元",-1.43423934786717,0.00023968609989856,"D","8th Session"
"李昆澤",-1.19184419094406,0.00023968609989856,"D","8th Session"
"李桐豪",-0.365094572647588,0.00023968609989856,"P","8th Session"
"李貴敏",0.946494882272913,0.00023968609989856,"K","8th Session"
"李鴻鈞",0.808949816619054,0.00023968609989856,"K","8th Session"
"林世嘉",-1.11600599527961,0.00023968609989856,"T","8th Session"
"林佳龍",-1.16090114766379,0.00023968609989856,"D","8th Session"
"林國正",0.734013193887662,0.00023968609989856,"K","8th Session"
"林岱樺",-1.20505286234169,0.00023968609989856,"D","8th Session"
"林德福",0.942027721676796,0.00023968609989856,"K","8th Session"
"林明溱",0.893541088222864,0.00023968609989856,"K","8th Session"
"林正二",-0.640112309651303,0.00023968609989856,"P","8th Session"
"林淑芬",-1.26775525493944,0.00023968609989856,"D","8th Session"
"林滄敏",0.931430285534987,0.00023968609989856,"K","8th Session"
"林郁方",0.95420770636285,0.00023968609989856,"K","8th Session"
"林鴻池",0.945545250674509,0.00023968609989856,"K","8th Session"
"柯建銘",-1.30456242838129,0.00023968609989856,"D","8th Session"
"楊應雄",0.77193260999083,0.00023968609989856,"K","8th Session"
"楊曜",-1.20900467246375,0.00023968609989856,"D","8th Session"
"楊玉欣",0.89248920171227,0.00023968609989856,"K","8th Session"
"楊瓊瓔",0.923591219759548,0.00023968609989856,"K","8th Session"
"楊麗環",0.860483231499701,0.00023968609989856,"K","8th Session"
"段宜康",-1.4713656309495,0.00023968609989856,"D","8th Session"
"江惠貞",0.9450624541835,0.00023968609989856,"K","8th Session"
"江啟臣",0.942452830849793,0.00023968609989856,"K","8th Session"
"洪秀柱",0.369528529679237,0.00023968609989856,"K","8th Session"
"潘孟安",-1.12903413602761,0.00023968609989856,"D","8th Session"
"潘維剛",0.949772080848305,0.00023968609989856,"K","8th Session"
"王廷升",0.890742574059915,0.00023968609989856,"K","8th Session"
"王惠美",0.935401430534115,0.00023968609989856,"K","8th Session"
"王育敏",0.944133798603182,0.00023968609989856,"K","8th Session"
"王進士",0.913116680465566,0.00023968609989856,"K","8th Session"
"王金平",-0.0846493059435562,0.00023968609989856,"K","8th Session"
"田秋堇",-1.31016929030763,0.00023968609989856,"D","8th Session"
"盧嘉辰",0.899044720313604,0.00023968609989856,"K","8th Session"
"盧秀燕",0.851666650964721,0.00023968609989856,"K","8th Session"
"管碧玲",-1.17764593847211,0.00023968609989856,"D","8th Session"
"簡東明",0.750616041721339,0.00023968609989856,"K","8th Session"
"紀國棟",0.931994836366084,0.00023968609989856,"K","8th Session"
"羅明才",0.748961133630872,0.00023968609989856,"K","8th Session"
"羅淑蕾",0.692220140057012,0.00023968609989856,"K","8th Session"
"翁重鈞",0.86244899930017,0.00023968609989856,"K","8th Session"
"莊瑞雄",-1.08194380022404,0.00023968609989856,"D","8th Session"
"葉宜津",-1.27324293646297,0.00023968609989856,"D","8th Session"
"葉津鈴",-1.54409598602514,0.00023968609989856,"K","8th Session"
"蔡其昌",-1.2069543966392,0.00023968609989856,"D","8th Session"
"蔡正元",0.876181462003546,0.00023968609989856,"K","8th Session"
"蔡煌瑯",-1.18668630795483,0.00023968609989856,"D","8th Session"
"蔡錦隆",0.934334935971303,0.00023968609989856,"K","8th Session"
"蔣乃辛",0.940952774741445,0.00023968609989856,"K","8th Session"
"蕭美琴",-1.30548637002702,0.00023968609989856,"D","8th Session"
"薛凌",-1.20469503019743,0.00023968609989856,"D","8th Session"
"蘇清泉",0.947771318775787,0.00023968609989856,"K","8th Session"
"蘇震清",-1.21684155509393,0.00023968609989856,"D","8th Session"
"許忠信",-1.17100252853519,0.00023968609989856,"T","8th Session"
"許智傑",-1.20849743595963,0.00023968609989856,"D","8th Session"
"許淑華",0.585588689635354,0.00023968609989856,"K","8th Session"
"許添財",-1.33339856478579,0.00023968609989856,"D","8th Session"
"詹凱臣",0.945884216659489,0.00023968609989856,"K","8th Session"
"詹滿容",0.173779390013746,0.00023968609989856,"K","8th Session"
"謝國樑",0.859937903360658,0.00023968609989856,"K","8th Session"
"費鴻泰",0.952106274258877,0.00023968609989856,"K","8th Session"
"賴士葆",0.927452360808666,0.00023968609989856,"K","8th Session"
"賴振昌",-1.5620494710756,0.00023968609989856,"K","8th Session"
"趙天麟",-1.20030107266976,0.00023968609989856,"D","8th Session"
"邱志偉",-1.21516433022047,0.00023968609989856,"D","8th Session"
"邱文彥",0.889361473264614,0.00023968609989856,"K","8th Session"
"邱議瑩",-1.23601612164118,0.00023968609989856,"D","8th Session"
"鄭天財",0.779279288752803,0.00023968609989856,"K","8th Session"
"鄭汝芬",0.928336206292947,0.00023968609989856,"K","8th Session"
"鄭麗君",-1.33396746672142,0.00023968609989856,"D","8th Session"
"陳亭妃",-1.27672186626746,0.00023968609989856,"D","8th Session"
"陳其邁",-1.25995142316171,0.00023968609989856,"D","8th Session"
"陳唐山",-1.26163694159466,0.00023968609989856,"D","8th Session"
"陳學聖",0.773268346114169,0.00023968609989856,"K","8th Session"
"陳怡潔",-0.245020080388502,0.00023968609989856,"K","8th Session"
"陳明文",-1.20433181734372,0.00023968609989856,"D","8th Session"
"陳根德",0.820811026025755,0.00023968609989856,"K","8th Session"
"陳歐珀",-1.18368839319529,0.00023968609989856,"D","8th Session"
"陳淑慧",0.951245483422788,0.00023968609989856,"K","8th Session"
"陳碧涵",0.949312781813999,0.00023968609989856,"K","8th Session"
"陳節如",-1.36940740551679,0.00023968609989856,"D","8th Session"
"陳素月",-0.791321657635235,0.00023968609989856,"D","8th Session"
"陳超明",0.921164406985407,0.00023968609989856,"K","8th Session"
"陳鎮湘",0.954484106047785,0.00023968609989856,"K","8th Session"
"陳雪生",0.602192865191797,0.00023968609989856,"N","8th Session"
"顏寬恒",0.807166102031345,0.00023968609989856,"K","8th Session"
"顏清標",-0.128970913298995,0.00023968609989856,"N","8th Session"
"馬文君",0.872487836825572,0.00023968609989856,"K","8th Session"
"高志鵬",-1.18504183935749,0.00023968609989856,"D","8th Session"
"高金素梅",-0.0286950454201658,0.00023968609989856,"N","8th Session"
"魏明谷",-1.14872846594522,0.00023968609989856,"D","8th Session"
"黃偉哲",-1.30874577696226,0.00023968609989856,"D","8th Session"
"黃國書",-1.0863194526716,0.00023968609989856,"K","8th Session"
"黃志雄",0.940850661183028,0.00023968609989856,"K","8th Session"
"黃文玲",-1.15650784459779,0.00023968609989856,"T","8th Session"
"黃昭順",0.934119488760372,0.00023968609989856,"K","8th Session"
